,name,category,resource,github_id,license,description,github_url,homepage,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,open_issue_count,star_count,contributor_count,projectrank,show,docs_url,watchers_count,pr_count,closed_issue_count,latest_stable_release_published_at,latest_stable_release_number,release_count,labels,recent_commit_count,pypi_id,conda_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,dockerhub_stars,updated_github_id
92,GasModels.jl,gasnet,,lanl-ansi/GasModels.jl,BSD-3,Gas Network Optimization.,https://github.com/lanl-ansi/GasModels.jl,https://github.com/lanl-ansi/GasModels.jl,2016-08-29 16:01:10,2025-01-29 18:34:32.000000,2025-01-29 18:30:55,1052.0,16.0,48.0,66.0,13.0,13,True,https://lanl-ansi.github.io/GasModels.jl/latest/,10.0,116.0,98.0,2025-01-29 17:19:28.000,0.10.3,24.0,"['gha', 'julia']",2.0,,,,,,,,,,,,,,3.0,,,,,,,
93,ExaModels,opl,,exanauts/ExaModels.jl,MIT,"An algebraic modeling and automatic differentiation tool in Julia Language, specialized for SIMD abstraction of..",https://github.com/exanauts/ExaModels.jl,https://github.com/exanauts/ExaModels.jl,2023-03-28 20:02:20,2025-01-19 02:32:47.000000,2025-01-19 02:20:38,118.0,5.0,12.0,57.0,6.0,13,True,https://exanauts.github.io/ExaModels.jl/stable/,3.0,103.0,15.0,2024-11-06 18:38:36.000,0.8.0,5.0,"['gha', 'julia']",14.0,,,,,,,,,,,,,,3.0,,,,,,,
94,GridPACK,phasor,,GridOPTICS/GridPACK,https://github.com/GridOPTICS/GridPACK/blob/develop/docs/markdown/LICENSE.md,High-Performance Electric Grid Simulation.,https://github.com/GridOPTICS/GridPACK,https://gridpack.pnnl.gov/wiki/index.php/Main_Page,2014-07-22 21:01:57,2025-01-29 18:41:26.000000,2025-01-29 18:41:07,3125.0,20.0,31.0,47.0,51.0,13,True,https://github.com/GridOPTICS/GridPACK/blob/develop/docs/user_manual/GridPACK.pdf,16.0,93.0,103.0,2020-01-31 21:18:21.000,3.4,5.0,"['c', 'python']",8.0,,,616.0,6.0,,,,,,,,,,3.0,,,,,,,
95,PyDSS,intf,,NREL/PyDSS,BSD-3,A Python wrapper for OpenDSS.,https://github.com/NREL/PyDSS,https://www.nrel.gov/grid/pydss.html,2018-10-16 15:59:07,2024-09-30 20:31:28.000000,2024-09-30 20:12:32,958.0,19.0,17.0,35.0,27.0,13,True,https://nrel.github.io/PyDSS/index.html,9.0,122.0,16.0,2024-05-29 18:05:37.000,3.1.7,21.0,"['gha', 'pypi', 'python']",,pydss,,,37.0,2.0,2.0,https://pypi.org/project/pydss,2011-08-17 20:40:53.000,,37.0,,,,2.0,,,,,,,
96,grg-pssedata,intf,,lanl-ansi/grg-pssedata,BSD-3,Python tools for working with PSSE v33 data files.,https://github.com/lanl-ansi/grg-pssedata,https://github.com/lanl-ansi/grg-pssedata,2018-05-26 20:24:25,2020-12-15 03:35:19.000000,2020-12-14 22:39:36,35.0,11.0,3.0,31.0,3.0,13,True,https://grg-pssedata.readthedocs.io/en/stable/,6.0,5.0,10.0,2020-12-15 03:35:19.000,0.1.4,7.0,"['pypi', 'python']",,grg-pssedata,,,156.0,7.0,6.0,https://pypi.org/project/grg-pssedata,2020-12-15 03:35:19.000,1.0,156.0,,,,2.0,,,,,,,
97,matpower-pip,steady-state,,yasirroni/matpower-pip,MIT,Easy Python Access to MATPOWER.,https://github.com/yasirroni/matpower-pip,https://matpower.org/,2021-12-27 15:47:13,2024-11-21 23:20:31.000000,2024-11-21 23:20:23,194.0,,2.0,22.0,1.0,13,True,https://matpower.org/doc/,3.0,4.0,14.0,2024-06-12 17:51:04.000,2.1.8,23.0,"['gha', 'pypi', 'python']",2.0,matpower,,,715.0,10.0,8.0,https://pypi.org/project/matpower,2024-10-05 10:33:32.000,2.0,715.0,,,,3.0,,,,,,,
98,KVXOPT,opl,,sanurielf/kvxopt,GPL-3,CVXOPT with more wrappers suite-sparse.,https://github.com/sanurielf/kvxopt,https://github.com/sanurielf/kvxopt,2014-03-17 19:08:31,2024-09-07 22:33:51.473000,2024-05-08 15:53:33,276.0,1.0,,10.0,15.0,13,True,https://sanurielf.github.io/kvxopt/userguide/,3.0,4.0,7.0,2023-10-16 05:45:01.000,1.3.2.0,19.0,"['gha', 'pypi', 'conda', 'python']",,kvxopt,conda-forge/kvxopt,,17487.0,40.0,28.0,https://pypi.org/project/kvxopt,2024-05-08 16:49:17.000,12.0,11139.0,https://anaconda.org/conda-forge/kvxopt,2024-09-07 22:33:51.473,247594.0,3.0,,,,,,,
99,DSSData,intf,,felipemarkson/dssdata,MIT,A micro-framework for simulation and data analysis of distribution systems modeled on OpenDSS.,https://github.com/felipemarkson/dssdata,https://github.com/felipemarkson/dssdata,2020-03-27 20:15:33,2023-04-10 13:02:09.000000,2023-04-10 13:02:03,186.0,3.0,5.0,15.0,2.0,12,True,https://felipemarkson.github.io/dssdata/,3.0,64.0,31.0,2023-04-10 12:47:00.587,0.2.0,10.0,"['gha', 'pypi', 'python']",,dssdata,,56.0,418.0,2.0,2.0,https://pypi.org/project/dssdata,2023-01-24 14:40:53.571,,417.0,,,,3.0,,,,,,,
100,MOST,steady-state,,MATPOWER/most,BSD-3,MATPOWER Optimal Scheduling Tool.,https://github.com/MATPOWER/most,https://matpower.org/,2016-12-16 19:10:43,2024-10-07 15:26:28.000000,2024-10-07 15:23:25,233.0,11.0,8.0,32.0,,11,True,https://github.com/MATPOWER/most/blob/master/docs/MOST-manual.pdf,6.0,9.0,32.0,2024-05-15 22:02:10.000,1.3,5.0,"['gha', 'octave']",,,,,,,,,,,,,,,3.0,,,,,,,
101,cimpyorm,intf,,RWTH-IAEW/cimpyorm,BSD-3.0,Python ORM middleware for IEC CIM and CGMES datasets.,https://github.com/RWTH-IAEW/cimpyorm,https://github.com/RWTH-IAEW/cimpyorm,2019-01-17 11:51:43,2024-05-15 14:28:13.000000,2023-10-19 16:12:01,82.0,5.0,1.0,10.0,5.0,11,True,,4.0,17.0,2.0,2023-10-19 16:13:58.000,0.10.1,52.0,"['gha', 'python', 'pypi']",,cimpyorm,,,7649.0,4.0,4.0,https://pypi.org/project/cimpyorm,2023-10-19 16:13:58.000,,7649.0,,,,3.0,,,,,,,
102,LTB AGVis,vis,,CURENT/agvis,GPL-3.0,Geographical Visualization for Power Grid; CURENT LTB.,https://github.com/CURENT/agvis,https://ltb.curent.org/,2019-08-30 19:15:27,2024-12-03 19:07:50.000000,2024-06-07 19:51:43,503.0,5.0,9.0,7.0,9.0,11,True,https://agvis.readthedocs.io/en/latest/,1.0,48.0,16.0,2024-06-07 18:28:30.000,4.0.0,2.0,"['pypi', 'python']",,agvis,,18.0,121.0,3.0,3.0,https://pypi.org/project/agvis,2024-06-07 18:28:30.000,,121.0,,,,3.0,,,,,,,
103,PowerFlows.jl,steady-state,,NREL-Sienna/PowerFlows.jl,BSD-3,Collection of Power Flow solution; NREL Sienna.,https://github.com/NREL-Sienna/PowerFlows.jl,https://www.nrel.gov/analysis/sienna.html,2022-03-08 18:40:14,2025-01-28 01:22:33.000000,2025-01-14 17:55:04,128.0,9.0,33.0,20.0,7.0,10,True,https://nrel-sienna.github.io/PowerFlows.jl/dev/,5.0,34.0,17.0,2024-08-21 17:02:48.000,0.7.1,14.0,"['gha', 'julia']",2.0,,,,,,,,,,,,,,3.0,,,,,,,
104,DeepSolar,data,,wangzhecheng/DeepSolar,MIT,Houseshold-level solar panel identification with deep learning.,https://github.com/wangzhecheng/DeepSolar,https://deepsolar.web.app,2017-06-24 23:09:16,2023-03-24 22:39:39.000000,2019-03-26 09:03:56,16.0,69.0,13.0,249.0,2.0,9,True,,22.0,15.0,4.0,,,,['python'],,,,,,,,,,,,,,,3.0,,,,,,,
105,RLGC,mrl,,RLGC-Project/RLGC,BSD,RL for Grid Control (RLGC).,https://github.com/RLGC-Project/RLGC,https://github.com/RLGC-Project/RLGC,2018-12-03 19:07:39,2022-04-08 07:14:43.000000,2022-04-08 07:12:43,90.0,31.0,5.0,116.0,4.0,9,True,,4.0,3.0,10.0,2020-12-23 06:10:29.000,V1.0.0_RC,2.0,"['python', 'jupyter']",,,,,,,,,,,,,,,3.0,,,,,,,
106,ParaEMT,emt,,NREL/ParaEMT_public,BSD-3,Parallel EMT simulation.,https://github.com/NREL/ParaEMT_public,https://github.com/NREL/ParaEMT_public,2023-06-08 12:43:21,2024-12-03 15:58:43.000000,2024-10-29 21:36:29,132.0,20.0,1.0,62.0,4.0,9,True,,9.0,9.0,,,,,['python'],,,,,,,,,,,,,,,3.0,,,,,,,
107,EV-EcoSim,steady-state,,ebalogun01/EV-EcoSim/,MIT,A grid-aware co-simulation platform for the design and optimization of EV Charging Infrastructure.,https://github.com/ebalogun01/EV-EcoSim,https://github.com/ebalogun01/EV-EcoSim,2021-01-13 18:55:38,2024-04-19 05:40:52.000000,2024-04-19 05:40:52,509.0,5.0,9.0,23.0,,9,True,https://ebalogun01.github.io/EV-EcoSim/,2.0,33.0,63.0,,,,"['gha', 'python']",,,,,,,,,,,,,,,3.0,,,,,,,
108,CIMTool-Builders-Library,intf,,CIMug-org/CIMTool-Builders-Library,Apache-2.0,Publically available XSLT builders.,https://github.com/cimug-org/CIMTool-Builders-Library,https://github.com/cimug-org/CIMTool-Builders-Library,2022-09-02 21:37:09,2024-11-04 14:40:01.000000,2024-11-04 14:34:22,217.0,2.0,,7.0,4.0,8,True,https://cimtool-builders.ucaiug.io/,7.0,6.0,,,,,['gha'],3.0,,,,,,,,,,,,,,3.0,,,,,,,
109,AMES - Version 5.0,steady-state,,ames-market/AMES-V5.0,https://github.com/ames-market/AMES-V5.0/blob/master/LICENSE.rst,Wholesale Power Market Test Bed.,https://github.com/ames-market/AMES-V5.0,https://www2.econ.iastate.edu/tesfatsi/AMESMarketHome.htm,2020-08-03 08:54:08,2023-06-08 19:36:40.000000,2023-06-08 19:36:10,119.0,5.0,3.0,22.0,3.0,7,True,https://www2.econ.iastate.edu/tesfatsi/AMESMarketProjectSetUpInfo.pdf,3.0,,,,,,['java'],,,,,,,,,,,,,,,3.0,,,,,,,
110,PowerSAS.m,phasor,,ANL-CEEESA/powersas.m,BSD-3,Power grid analysis framework based on semi-analytical solutions.,https://github.com/ANL-CEEESA/powersas.m,https://github.com/ANL-CEEESA/powersas.m,2021-12-10 21:25:47,2024-01-05 12:21:48.000000,2024-01-05 12:21:48,75.0,5.0,1.0,18.0,4.0,7,True,https://powersasm.readthedocs.io/en/latest/index.html,,6.0,,,,,['octave'],,,,,,,,,,,,,,,3.0,,,,,,,
111,DOPER,steady-state,,LBNL-ETA/DOPER,BSD-3,Distributed Optimal and Predictive Energy Resources.,https://github.com/LBNL-ETA/DOPER,https://github.com/LBNL-ETA/DOPER,2019-02-05 16:36:15,2024-09-10 00:19:12.000000,2024-09-10 00:19:02,77.0,11.0,,18.0,3.0,7,True,,3.0,5.0,,,,,"['gha', 'python', 'jupyter']",,,,,,,,,,,,,,,3.0,,,,,,,
112,OptiVerse,ops,,feyntech-opt/OptiVerse,MIT,A library with innovative optimization solutions.,https://github.com/feyntech-opt/OptiVerse,https://www.opti-verse.org/,2024-06-16 02:40:23,2025-01-24 20:35:52.000000,2025-01-24 20:35:52,68.0,12.0,,12.0,5.0,7,True,https://www.opti-verse.org/handbook/,,3.0,,,,,['python'],2.0,,,,,,,,,,,,,,3.0,,,,,,,
113,PowerSystemsInvestmentsPortfolios.jl,steady-state,,NREL-Sienna/PowerSystemsInvestmentsPortfolios.jl,BSD-3,Data models for Power Systems investment models; NREL Sienna.,https://github.com/NREL-Sienna/PowerSystemsInvestmentsPortfolios.jl,https://www.nrel.gov/analysis/sienna.html,2024-02-29 21:31:12,2025-01-28 00:28:29.000000,2025-01-27 22:20:05,26.0,3.0,7.0,11.0,5.0,7,True,https://nrel-sienna.github.io/PowerSystemsInvestmentsPortfolios.jl/stable,5.0,12.0,,,,,"['gha', 'julia']",1.0,,,,,,,,,,,,,,3.0,,,,,,,
114,MPNG,gasnet,,MATPOWER/mpng,BSD-3,Simulator for Optimal Power and Natural Gas Flow.,https://github.com/MATPOWER/mpng,https://matpower.org/,2019-09-27 19:49:43,2023-09-13 12:15:23.000000,2023-09-13 12:15:23,65.0,5.0,,10.0,3.0,7,True,https://github.com/MATPOWER/mpng/blob/master/MPNG_User's_Manual/MPNG_Manual_V0.99a.pdf,5.0,2.0,,,,,['octave'],,,,,,,,,,,,,,,3.0,,,,,,,
115,LTB DiME,msg,,CURENT/dime,GPL-3.0,Distributed Messaging Environment; CURENT LTB.,https://github.com/CURENT/dime,https://ltb.curent.org/,2020-04-29 20:36:10,2023-07-31 21:24:25.000000,2023-07-31 21:24:15,531.0,2.0,13.0,3.0,4.0,7,True,https://ltbdime.readthedocs.io/en/latest/,5.0,11.0,35.0,,,,"['c', 'python', 'octave']",,,,,,,,,,,,,,,3.0,,,,,,,
116,PowerSystemsInvestments.jl,steady-state,,NREL-Sienna/PowerSystemsInvestments.jl,BSD-3,Power Systems investment models; NREL Sienna.,https://github.com/NREL-Sienna/PowerSystemsInvestments.jl,https://www.nrel.gov/analysis/sienna.html,2024-02-29 21:28:33,2025-01-27 22:41:48.000000,2024-10-08 01:39:23,19.0,4.0,1.0,15.0,4.0,6,True,https://nrel-sienna.github.io/PowerSystemsInvestments.jl/stable,5.0,17.0,1.0,,,,"['gha', 'julia']",,,,,,,,,,,,,,,3.0,,,,,,,
117,OpenHybridSim,phasor,,OpenHybridSim/OpenHybridSim-code,BSD-3,EMT-TS hybrid simulation.,https://github.com/OpenHybridSim/OpenHybridSim-code,https://github.com/OpenHybridSim/OpenHybridSim-code,2015-01-17 03:59:14,2020-05-05 20:35:13.000000,2020-05-05 20:35:12,16.0,4.0,1.0,8.0,,6,True,,6.0,,,,,,['java'],,,,,,,,,,,,,,,3.0,,,,,,,
118,mypower,steady-state,,yasirroni/mypower,MIT,Supplementary function of MATPOWER in Python.,https://github.com/yasirroni/mypower,https://github.com/yasirroni/mypower,2020-03-09 07:23:38,2022-11-26 22:27:49.000000,2022-11-26 22:27:22,39.0,1.0,,7.0,,6,True,,3.0,3.0,,,,,['python'],,,,,,,,,,,,,,,3.0,,,,,,,
119,GSEIM,pe,,gseim/gseim,GPL-3.0,Simulation of electrical circuits.,https://github.com/gseim/gseim,https://github.com/gseim/gseim,2021-06-08 11:11:31,2022-07-16 09:00:00.315000,,,,,2.0,1.0,6,True,https://gseim.github.io/build/html/index.html,,,,,,5.0,"['gha', 'pypi', 'python']",,GSEIM,,,28.0,,,https://pypi.org/project/GSEIM,2022-07-16 09:00:00.315,,28.0,,,,1.0,,,,,,,
120,PSSE RAW,intf,,anderson-optimization/em-psse,MIT,PSSE RAW parser.,https://github.com/anderson-optimization/em-psse,https://github.com/anderson-optimization/em-psse,2019-02-14 21:15:32,2021-01-07 22:33:21.000000,2020-01-07 18:15:29,19.0,15.0,,35.0,2.0,5,True,,5.0,,1.0,,,,"['pypi', 'python']",,,,,,,,,,,,,,,3.0,,,,,,,
121,andes_gym,mrl,,cuihantao/andes_gym,GPL-3,ANDES RL Environment for OpenAI Gym.,https://github.com/cuihantao/andes_gym,https://github.com/cuihantao/andes_gym,2020-04-19 18:18:34,2022-01-28 19:53:49.000000,2022-01-28 19:53:49,31.0,4.0,,9.0,2.0,5,True,,3.0,1.0,,,,,"['python', 'jupyter']",,,,,,,,,,,,,,,3.0,,,,,,,
122,OpenDER interface,intf,,epri-dev/OpenDER_interface,BSD-3,Interface for OpenDER.,https://github.com/epri-dev/OpenDER_interface,https://www.epri.com/OpenDER,2023-11-28 15:57:02,2024-06-24 20:20:22.000000,2024-06-24 20:20:14,46.0,,,5.0,2.0,5,True,,10.0,,,,,,"['python', 'jupyter']",,,,,,,,,,,,,,,3.0,,,,,,,
123,Andes.jl,intf,,cuihantao/Andes.jl,MIT,Julia interface for ANDES.,https://github.com/cuihantao/Andes.jl,https://ltb.curent.org,2020-04-03 21:53:26,2024-02-05 08:03:58.000000,2024-02-05 04:08:07,58.0,1.0,,8.0,,4,True,,2.0,1.0,1.0,,,,['julia'],,,,,,,,,,,,,,,3.0,,,,,,,
124,AMES (V4.0),steady-state,,ames-market/AMES-v4.0,GPL-2,Agent based Modeling of Electricity Systems.,https://github.com/ames-market/AMES-v4.0,https://www2.econ.iastate.edu/tesfatsi/AMESMarketHome.htm,2017-04-18 18:19:21,2022-12-26 20:28:08.000000,2020-08-28 07:29:40,6.0,7.0,3.0,13.0,2.0,3,True,https://github.com/ames-market/AMES-v4.0/blob/master/USAGE.md,3.0,6.0,2.0,,,,['java'],,,,,,,,,,,,,,,3.0,,,,,,,
125,EasySimauto.jl,intf,,mzy2240/EasySimauto.jl,Apache-2.0,Julia interface for EasySimAuto and PowerWorld.,https://github.com/mzy2240/EasySimauto.jl,https://github.com/mzy2240/EasySimauto.jl,2022-09-16 15:59:20,2023-07-31 19:46:50.000000,2023-07-31 19:46:46,15.0,,,5.0,2.0,3,True,,1.0,,2.0,2022-09-27 15:08:27.000,0.1.0,1.0,['julia'],,,,,,,,,,,,,,,3.0,,,,,,,
126,OpenDSS,phasor,,,BSD,Distribution system simulator.,,https://www.epri.com/pages/sa/opendss,,,,,,,,,2,True,https://opendss.epri.com/opendss_documentation.html,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
127,PSAT,phasor,,,GPL,A Matlab toolbox for electric power system analysis and simulation.,,http://faraday1.ucd.ie/psat.html,,,,,,,,,2,True,https://www.amazon.com/dp/B08P3QTQDV?ref_=pe_3052080_397514860,,,,,,,['octave'],,,,,,,,,,,,,,,3.0,,,,,,,
128,DER-CAM,steady-state,,,,DER investment planning.,,https://dercam-app.lbl.gov,,,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
